     2	1
     1	1%
     1	10
     1	10배이
     1	10배이상의
     1	11
     1	11테러
     2	12
     1	14
     1	1500
     1	1500억원
     1	16
     1	17
     1	1억원
     1	1조원
     2	2
     1	20
     2	2000
     1	2000년
     1	2000억원
     3	2001
     1	20대
     1	21
     1	2200
     1	2200억원
     1	2배
     2	3
     1	38
     1	3배
     1	3인방
     1	4
     1	500
     1	500억원
     1	500억원대
     1	9
     3	A
     1	IT
     1	IT산업
     1	KT
     1	KT도
     3	LG
     1	LG이숍
     1	LG이숍도
     1	LG홈쇼핑
     3	M
     3	M&A
     2	NHN
     4	PC
     2	PC통신
     1	PC통신사업
     1	PC통신업계
     2	PDA
     2	SK
     1	SK그룹
     1	bjkang
     1	bjkang@etnews.co.kr
     4	co
     1	death
     4	e
     4	etnews
     1	e메일
     1	e베이
     1	e비즈니스
     1	e현대백화점
     1	jblee
     1	jblee@etnews.co.kr
     4	kr
     1	kwjun
     1	kwjun@etnews.co.kr
     1	m
     1	m커머스
     1	of
     1	skkim
     1	skkim@etnews.co.kr
     1	valley
     2	가
     1	가격
     1	가격인하
     3	가능성
     1	가속도
     1	가치
     1	가치하락
     1	각종
     1	감원
     1	강병준
     1	강병준기자
     1	강세
     2	강화
     1	개발
     1	개설
     1	개편
     2	거두
     2	거래
     1	거래수단
     2	검색
     1	검색기능
     1	검색엔진
     7	것
     5	게임
     1	게임사업
     1	게재
     1	격동
     1	결제
     3	경기
     3	경기침체
     1	경색
     1	경영
     1	경영진
     3	경쟁
     2	계곡
     1	계열
     2	계열사
     1	고객
     1	고성
     1	고성장세
     2	고전
     2	고정
     1	고정관념
     1	고조
     1	고통
     1	공격적
     1	공동
     1	공동구매
     1	공략
     1	공식
     1	공짜
     1	과
     2	과당
     2	과당경쟁
     2	과정
     2	과제
     1	관계자
     1	관념
     2	관련
     1	관련기업
     1	관련업체
    11	광고
     1	광고기법
     1	광고기술
     1	광고단가
     1	광고시장
     1	교육
     1	교체
     1	구매
     4	구조
     4	구조조정
     1	국내
     1	국면
     1	국면전환
     1	군소
     1	군소기업
     7	규모
     1	그룹
     1	금융
     1	금융시장
     1	급부
     1	급부상
     1	급성
     1	급성장
     1	기관
     1	기능
     1	기대
     4	기록
     2	기반
     1	기법
     1	기본
     2	기본적
     1	기술
    14	기업
     1	기업대상
     1	기업용
     2	기자
     1	기존
     1	김순기
     1	김순기기자
     1	나날
     1	나선
     1	나우콤
     1	내
     1	내기
     3	내년
     1	내부
     1	내외
     1	내지
     2	네오위즈
     1	네이버
     1	네이트
     2	네티즌
     1	넷마블
     2	넷츠
     2	넷츠고
     1	년
     1	누리
     1	뉴스
     3	다각
     3	다각화
     2	다날
     5	다양
     1	다양화
     3	다음
     2	다음커뮤니케이션
     1	다크
     1	다크호스
     1	단가
     3	닷컴
     1	닷컴버블론
     1	닷컴붐
     1	대
     1	대규모
     5	대기업
     2	대대적
     1	대비
     2	대상
     1	대선
     1	대수술
     1	대체
     2	대표적
     4	대한
     1	대행사
     3	대형
     1	덕택
